featureid	PC1	PC2	PC3	feature_id	TimePointInWeeks	Taxon	kingdom	phylum	class	order	family	genus	species	Confidence
4411	-0.5328292570150183	0.007390982734135486	-1.3670785201405027	1cff206409164ca709551b7048483ce0	9.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__UBA1819; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	UBA1819	uncultured_bacterium	0.9996671916168491
4412	-0.5342133785959795	0.006737521490623597	-1.3906764797753541	1cff206409164ca709551b7048483ce0	12.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__UBA1819; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	UBA1819	uncultured_bacterium	0.9996671916168491
4413	-0.5353012651113105	0.007022446929726575	-1.3664070947780775	1cff206409164ca709551b7048483ce0	11.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__UBA1819; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	UBA1819	uncultured_bacterium	0.9996671916168491
4414	-0.5347103186330354	0.006468618096985325	-1.4272025705754552	1cff206409164ca709551b7048483ce0	18.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__UBA1819; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	UBA1819	uncultured_bacterium	0.9996671916168491
4415	-0.5340116820161763	0.007140108584999166	-1.3928724227412799	1cff206409164ca709551b7048483ce0	6.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__UBA1819; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	UBA1819	uncultured_bacterium	0.9996671916168491
4416	-0.5396319097624699	0.006311623261752957	-1.3761546253952497	1cff206409164ca709551b7048483ce0	3.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__UBA1819; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	UBA1819	uncultured_bacterium	0.9996671916168491
4417	-0.5364970531922811	0.008252099638756224	-1.3230999212573837	743b7183191c603601606fb4907576fa	14.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__unidentified	nan	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	uncultured	unidentified	0.8246527438286839
4418	-0.5359705419271529	0.008698885191901942	-1.3288289878604767	743b7183191c603601606fb4907576fa	9.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__unidentified	nan	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	uncultured	unidentified	0.8246527438286839
4419	-0.5367411203899127	0.007993127666444416	-1.324243060513642	743b7183191c603601606fb4907576fa	12.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__unidentified	nan	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	uncultured	unidentified	0.8246527438286839
4420	-0.5373467766633007	0.008300855591914808	-1.3289594698164826	743b7183191c603601606fb4907576fa	11.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__unidentified	nan	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	uncultured	unidentified	0.8246527438286839
4421	-0.5370177805439813	0.007702704025309488	-1.3171447350115604	743b7183191c603601606fb4907576fa	18.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__unidentified	nan	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	uncultured	unidentified	0.8246527438286839
4422	-0.5366288303696236	0.008427933669598705	-1.3238163102752587	743b7183191c603601606fb4907576fa	6.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__unidentified	nan	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	uncultured	unidentified	0.8246527438286839
4423	-0.5397577653683043	0.0075331449465985065	-1.3270651760761296	743b7183191c603601606fb4907576fa	3.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__unidentified	nan	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	uncultured	unidentified	0.8246527438286839
4424	-0.5546538754677838	0.012708662094415735	-1.3515007143815008	8591a167a2629890e9b5b67353f47e20	14.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	uncultured_bacterium	0.9016478442474027
4425	-0.5569236162529053	0.013271185059518464	-1.343617091364125	8591a167a2629890e9b5b67353f47e20	9.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	uncultured_bacterium	0.9016478442474027
4426	-0.5536017246222749	0.012382604815442285	-1.3499276694900628	8591a167a2629890e9b5b67353f47e20	12.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	uncultured_bacterium	0.9016478442474027
4427	-0.5509907971141265	0.012770048016910483	-1.3434375384590906	8591a167a2629890e9b5b67353f47e20	11.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	uncultured_bacterium	0.9016478442474027
4428	-0.5524090685921054	0.012016948480771436	-1.3596954948951339	8591a167a2629890e9b5b67353f47e20	18.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	uncultured_bacterium	0.9016478442474027
4429	-0.5540857963899514	0.012930044992092413	-1.3505149096523907	8591a167a2629890e9b5b67353f47e20	6.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	uncultured_bacterium	0.9016478442474027
4430	-0.5405972504634559	0.011803466028071183	-1.3460442279545584	8591a167a2629890e9b5b67353f47e20	3.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	uncultured_bacterium	0.9016478442474027
4431	0.39458283698666075	0.03609052374713817	2.199979256899797	8b2471c362e3095d9cbc85486a25605a	14.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9947522701500181
4432	0.5385008521369127	0.03726027620388335	0.505614835959901	8b2471c362e3095d9cbc85486a25605a	9.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9947522701500181
4433	0.3278688481836627	0.0354124957788948	1.8618972239665887	8b2471c362e3095d9cbc85486a25605a	12.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9947522701500181
4434	0.16231712212883695	0.036218174239833506	0.46702495751239537	8b2471c362e3095d9cbc85486a25605a	11.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9947522701500181
4435	0.2522458123973167	0.034652122563327406	3.961218284832608	8b2471c362e3095d9cbc85486a25605a	18.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9947522701500181
4436	0.3585625064423267	0.03655088395375013	1.9881080835424911	8b2471c362e3095d9cbc85486a25605a	6.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9947522701500181
4437	-0.4967090601301035	0.03420819113472785	1.027260007796205	8b2471c362e3095d9cbc85486a25605a	3.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9947522701500181
4438	-0.5627276961517819	0.015600543001690274	-1.253274074606246	a80d7563c2b1bc3ebf4fd05cb357b08e	14.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	nan	0.8401327183945732
4439	-0.5662408504207397	0.016238168428662648	-1.2924711353528275	a80d7563c2b1bc3ebf4fd05cb357b08e	9.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	nan	0.8401327183945732
4440	-0.5610991541355669	0.015230953803345406	-1.261095191373358	a80d7563c2b1bc3ebf4fd05cb357b08e	12.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	nan	0.8401327183945732
4441	-0.5570579036186274	0.01567012456096699	-1.2933638652703212	a80d7563c2b1bc3ebf4fd05cb357b08e	11.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	nan	0.8401327183945732
4442	-0.5592531351314346	0.014816478677912845	-1.2125299511379088	a80d7563c2b1bc3ebf4fd05cb357b08e	18.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	nan	0.8401327183945732
4443	-0.5618484109706391	0.0158514827382212	-1.258175456593439	a80d7563c2b1bc3ebf4fd05cb357b08e	6.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	nan	0.8401327183945732
4444	-0.5409705455270026	0.014574494175059256	-1.2804035085566474	a80d7563c2b1bc3ebf4fd05cb357b08e	3.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	nan	0.8401327183945732
4445	-0.5227783583902638	0.009678353565344123	-1.2920620375228788	b7e26970fe4fb166b4c409cd3743cfb1	14.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	uncultured	uncultured_bacterium	0.9795924300466807
4446	-0.5201390914961591	0.010162179088174815	-1.3126677688693666	b7e26970fe4fb166b4c409cd3743cfb1	9.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	uncultured	uncultured_bacterium	0.9795924300466807
4447	-0.524001805099403	0.009397911977606862	-1.2961735659860603	b7e26970fe4fb166b4c409cd3743cfb1	12.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	uncultured	uncultured_bacterium	0.9795924300466807
4448	-0.5270378057653531	0.009731151544960907	-1.313137073263484	b7e26970fe4fb166b4c409cd3743cfb1	11.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	uncultured	uncultured_bacterium	0.9795924300466807
4449	-0.5253886319992475	0.009083411275815662	-1.270643021756246	b7e26970fe4fb166b4c409cd3743cfb1	18.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	uncultured	uncultured_bacterium	0.9795924300466807
4450	-0.5234389238227506	0.009868764806944957	-1.2946386735902509	b7e26970fe4fb166b4c409cd3743cfb1	6.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	uncultured	uncultured_bacterium	0.9795924300466807
4451	-0.5391234781766098	0.008899795200205281	-1.3063238677957778	b7e26970fe4fb166b4c409cd3743cfb1	3.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	uncultured	uncultured_bacterium	0.9795924300466807
4452	-0.5124711009860724	0.035003298692483545	-1.0430246093280942	bc5490c3db215c853108ec9be3a6e564	14.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter	nan	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	nan	0.9999327085651137
4453	-0.5082444588777593	0.03614481579624254	-1.1829956414631937	bc5490c3db215c853108ec9be3a6e564	9.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter	nan	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	nan	0.9999327085651137
4454	-0.5144303842210024	0.03434163688693337	-1.070953483725577	bc5490c3db215c853108ec9be3a6e564	12.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter	nan	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	nan	0.9999327085651137
4455	-0.5192923738455587	0.03512786797197062	-1.1861835419228062	bc5490c3db215c853108ec9be3a6e564	11.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter	nan	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	nan	0.9999327085651137
4456	-0.5166513119282068	0.03359961747435994	-0.8975290821972637	bc5490c3db215c853108ec9be3a6e564	18.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter	nan	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	nan	0.9999327085651137
4457	-0.5135289605297515	0.03545254677630447	-1.06052723535588	bc5490c3db215c853108ec9be3a6e564	6.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter	nan	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	nan	0.9999327085651137
4458	-0.5386469196229479	0.03316640161255906	-1.1399026608694935	bc5490c3db215c853108ec9be3a6e564	3.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter	nan	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	nan	0.9999327085651137
4459	-0.5327947248030274	0.014345004747971464	-1.3117824532144515	c3915c922a706fdd11884962ff88bdc3	14.0	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Enterorhabdus; s__uncultured_bacterium	nan	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured_bacterium	0.9999070788873242
4460	-0.5316980342856014	0.014950023709861336	-1.3229360577550848	c3915c922a706fdd11884962ff88bdc3	9.0	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Enterorhabdus; s__uncultured_bacterium	nan	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured_bacterium	0.9999070788873242
4461	-0.5333031017343207	0.013994315356285689	-1.314007968133809	c3915c922a706fdd11884962ff88bdc3	12.0	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Enterorhabdus; s__uncultured_bacterium	nan	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured_bacterium	0.9999070788873242
4462	-0.5345646464264031	0.01441102809173956	-1.3231900858957584	c3915c922a706fdd11884962ff88bdc3	11.0	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Enterorhabdus; s__uncultured_bacterium	nan	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured_bacterium	0.9999070788873242
4463	-0.5338793677852336	0.013601035384203822	-1.3001886287831081	c3915c922a706fdd11884962ff88bdc3	18.0	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Enterorhabdus; s__uncultured_bacterium	nan	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured_bacterium	0.9999070788873242
4464	-0.5330692085422679	0.014583112095123158	-1.3131771515756674	c3915c922a706fdd11884962ff88bdc3	6.0	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Enterorhabdus; s__uncultured_bacterium	nan	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured_bacterium	0.9999070788873242
4465	-0.5395865873145141	0.013371425323944638	-1.3195021896418926	c3915c922a706fdd11884962ff88bdc3	3.0	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Enterorhabdus; s__uncultured_bacterium	nan	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured_bacterium	0.9999070788873242
4466	-0.5161338087501326	0.009476828240510743	-1.3208503248449022	db37f953a82cc17cf5d113cbc95a0c54	14.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	uncultured_bacterium	0.9895360225557961
4467	-0.5124712440965256	0.009955420128724603	-1.327657638016695	db37f953a82cc17cf5d113cbc95a0c54	9.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	uncultured_bacterium	0.9895360225557961
4468	-0.5178316107732907	0.009199420243876724	-1.3222086101390753	db37f953a82cc17cf5d113cbc95a0c54	12.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	uncultured_bacterium	0.9895360225557961
4469	-0.5220447309970444	0.009529055094131104	-1.327812677502066	db37f953a82cc17cf5d113cbc95a0c54	11.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	uncultured_bacterium	0.9895360225557961
4470	-0.5197561388289366	0.00888832155723818	-1.3137743348835031	db37f953a82cc17cf5d113cbc95a0c54	18.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	uncultured_bacterium	0.9895360225557961
4471	-0.5170504889122733	0.00966517976674219	-1.3217015428068082	db37f953a82cc17cf5d113cbc95a0c54	6.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	uncultured_bacterium	0.9895360225557961
